BUSSINES NAME;CUIT;SUB ITEMS - U.P. U$S;SUB ITEMS - U.P. CURRENCY;SUB ITEMS - QUANTITY;SUB ITEMS - FOB U$S;SUB ITEMS - FOB CURRENCY;SHIPMENT CURRENCY;COUNTRY OF ORIGIN ;COUNTRY OF PROVENANCE;CUSTOMS;TRANSPORTATION;DATE;SHIPPING;ITEM;SUB ITEMS - SUBITEM;TARIFF POSITION;POSITION DESCRIPTION;QUANTITY SUBITEMS;SUB ITEMS - ITEM CODE;SUB ITEMS - SUFFIXES;DOCUMENT TYPE;SHIPMENT TYPE;DESTINATION TYPE;HARBOR;FOB VALUE U$S;VALUE FOB CURRENCY;AVERAGE U.P. U$S;AVERAGE U.P. CURRENCY;FREIGHT VALUE U$S;VALUE FREIGHT CURRENCY;INSURANCE VALUE U$S;CURRENCY INSURANCE VALUE;CIF VALUE U$S;EXCHANGE RATE;AMOUNT VALUE;MEASUREMENT;VALUE QUANTITY KILOS;TAXABLE INCOME;MOMENT DATE;FOB CURRENCY;NET KGS VALUE;BRANCH;DECLARATION STATUS;CONDITION;CONDITION OF SALE;ITEM TYPE;WRITES
ADIDAS ARGENTINA S A;30685140221;12.16;12.16;33;401.25;401.25;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;4;0;6402.99.90.932B;;;H04321;ADIDAS (CC00) - (CE01) MASCULINO. - (NA00) - (PB00);ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;401.25;401.25;12.16;12.16;3.68;960.34;3.68;3.68;408.61;1;33;PARES;0;0;31/12/2021;DOL;18.45;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 179.86 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;12.16;12.16;4;48.64;48.64;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;3;0;6402.99.90.992W;;;H04321;ADIDAS (CC00) - (CE01) MASCULINO. - (NA00) - (PB00);ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;48.64;48.64;12.16;12.16;0.45;116.41;0.45;0.45;49.54;1;4;PARES;0;0;31/12/2021;DOL;2.24;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 21.80 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;12.16;12.16;72;875.44;875.44;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;2;0;6402.99.90.942E;;;H04321;ADIDAS (CC00) - (CE01) MASCULINO. - (NA00) - (PB00);ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;875.44;875.44;12.16;12.16;8.02;2095.26;8.02;8.02;891.48;1;72;PARES;0;0;31/12/2021;DOL;40.25;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 392.41 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;12.16;12.16;14;170.23;170.23;DOLAR ESTADOUNIDENSE;INDIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013743F;1;0;6402.99.90.942E;;;H04321;ADIDAS (CC00) - (CE01) MASCULINO. - (NA00) - (PB00);ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;170.23;170.23;12.16;12.16;1.56;407.42;1.56;1.56;173.35;1;14;PARES;0;0;31/12/2021;DOL;7.83;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 76.30 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;11.86;11.86;114;1352.61;1352.61;DOLAR ESTADOUNIDENSE;INDONESIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013742E;11;0;6404.11.00.290U;LOS DEMÁS;;GY7802;REEBOK (CC00) - (CE02) FEMENINO. - (NA03) SUPERIOR AL NUMERO 40 E INFERIOR O IGUAL AL NUMERO 45, O SUS EQUIVALENTES. - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1352.61;1352.61;11.86;11.86;6.5;1047.32;6.5;6.5;1365.61;1;114;PARES;0;0;31/12/2021;DOL;88.6;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 539.66 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;11.87;11.87;889;10547.99;10547.99;DOLAR ESTADOUNIDENSE;INDONESIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013742E;10;0;6404.11.00.290U;LOS DEMÁS;;GY7802;REEBOK (CC00) - (CE02) FEMENINO. - (NA02) SUPERIOR AL NUMERO 34 E INFERIOR O IGUAL AL NUMERO 40, O SUS EQUIVALENTES. - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;10547.99;10547.99;11.87;11.87;50.71;8167.26;50.71;50.71;10649.41;1;889;PARES;0;0;31/12/2021;DOL;690.95;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 4208.40 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;10.76;10.76;358;3852.97;3852.97;DOLAR ESTADOUNIDENSE;INDONESIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013742E;9;0;6404.11.00.290U;LOS DEMÁS;;H00885;REEBOK (CC00) - (CE01) MASCULINO. - (NA02) SUPERIOR AL NUMERO 34 E INFERIOR O IGUAL AL NUMERO 40, O SUS EQUIVALENTES. - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;3852.97;3852.97;10.76;10.76;18.53;2983.34;18.53;18.53;3890.03;1;358;PARES;0;0;31/12/2021;DOL;252.39;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 1546.79 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;10.76;10.76;69;742.61;742.61;DOLAR ESTADOUNIDENSE;INDONESIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013742E;8;0;6404.11.00.290U;LOS DEMÁS;;H00885;REEBOK (CC00) - (CE01) MASCULINO. - (NA00) - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;742.61;742.61;10.76;10.76;3.57;575;3.57;3.57;749.75;1;69;PARES;0;0;31/12/2021;DOL;48.64;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 298.12 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;10.76;10.76;1207;12990.34;12990.34;DOLAR ESTADOUNIDENSE;INDONESIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013742E;7;0;6404.11.00.290U;LOS DEMÁS;;H00885;REEBOK (CC00) - (CE01) MASCULINO. - (NA03) SUPERIOR AL NUMERO 40 E INFERIOR O IGUAL AL NUMERO 45, O SUS EQUIVALENTES. - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;12990.34;12990.34;10.76;10.76;62.46;10058.36;62.46;62.46;13115.26;1;1207;PARES;0;0;31/12/2021;DOL;850.93;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 5215.03 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;10.79;10.79;172;1856.57;1856.57;DOLAR ESTADOUNIDENSE;INDONESIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013742E;6;0;6402.99.90.922Y;;;GX3414;REEBOK (CC00) - (CE00) - (NA00) - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1856.57;1856.57;10.79;10.79;8.93;1437.53;8.93;8.93;1874.43;1;172;PARES;0;0;31/12/2021;DOL;121.61;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 797.69 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;10.58;10.58;100;1058.4;1058.4;DOLAR ESTADOUNIDENSE;INDONESIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013742E;5;0;6402.99.90.922Y;;;GX3415;REEBOK (CC00) - (CE00) - (NA00) - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1058.4;1058.4;10.58;10.58;5.09;819.51;5.09;5.09;1068.58;1;100;PARES;0;0;31/12/2021;DOL;69.33;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 477.88 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;10.76;10.76;386;4154.32;4154.32;DOLAR ESTADOUNIDENSE;INDONESIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013742E;4;0;6404.19.00.932M;;;G57564;REEBOK (CC00) - (CE01) MASCULINO. - (NA00) - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;4154.32;4154.32;10.76;10.76;19.97;3216.67;19.97;19.97;4194.26;1;386;PARES;0;0;31/12/2021;DOL;272.13;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 1667.77 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;10.76;10.76;127;1366.84;1366.84;DOLAR ESTADOUNIDENSE;INDONESIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013742E;3;0;6404.19.00.992G;;;G57564;REEBOK (CC00) - (CE01) MASCULINO. - (NA00) - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1366.84;1366.84;10.76;10.76;6.57;1058.34;6.57;6.57;1379.98;1;127;PARES;0;0;31/12/2021;DOL;89.54;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 548.73 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;10.76;10.76;1271;13679.15;13679.15;DOLAR ESTADOUNIDENSE;INDONESIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013742E;2;0;6404.19.00.942Q;;;G57564;REEBOK (CC00) - (CE01) MASCULINO. - (NA00) - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;13679.15;13679.15;10.76;10.76;65.77;10591.7;65.77;65.77;13810.69;1;1271;PARES;0;0;31/12/2021;DOL;896.06;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 5491.56 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;10.76;10.76;195;2098.69;2098.69;DOLAR ESTADOUNIDENSE;INDONESIA;Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013742E;1;0;6404.19.00.942Q;;;G57564;REEBOK (CC00) - (CE01) MASCULINO. - (NA00) - (PA01) SUELA PEGADA. - (PB00) - (PC01) QUE NO CUBRAN EL TOBILLO.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;2098.69;2098.69;10.76;10.76;10.09;1625.01;10.09;10.09;2118.87;1;195;PARES;0;0;31/12/2021;DOL;137.48;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 842.53 - BASE: 0.00 - COEFIECIENTE: 0.00
NETZAJ S.A.;30715265504;0.02;0.02;2976000;74400;74400;DOLAR ESTADOUNIDENSE;CHINA;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC05030699S;1;0;6307.90.10.100U;MASCARILLAS DEL TIPO DE LAS UTILIZADAS POR LOS CIRUJANOS EN LAS OPERACIONES;;;S/M S/C (NA01) DE FIBRAS SINTETICAS.;IC05;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE D.A.P.;DEFINITIVOS;NO DETERMINADO;74400;74400;0.02;0.02;288.37;8000.01;288.37;288.37;74976.74;1;2976000;UNIDAD;8937;0;31/12/2021;DOL;8937;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;
CIMET S A;30502829730;8.62;8.62;99.5;858.09;858.09;DOLAR ESTADOUNIDENSE;CHINA;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262178Z;2;0;5402.20.00.900J;LOS DEMÁS;;LVWBY 2 0;LONGVISION (NB02) BLANQUEADOS. - (ZA) TITULO EN DECITEX.: 004500 - (ZB) CANTIDAD DE CABOS.: 010000;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;858.09;858.09;8.62;8.62;6.86;207.25;6.86;6.86;871.81;1;99.5;KILOGRAMO;99.5;0;31/12/2021;DOL;99.5;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 95.09 - BASE: 0.00 - COEFIECIENTE: 0.00
VISION 101 S.A.;30708648414;1.86;1.86;500;928.96;928.96;DOLAR ESTADOUNIDENSE;CHINA;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262170X;14;0;6217.10.00.300W;DE FIBRAS SINTÉTICAS O ARTIFICIALES;;CC129421;TODO MODA (CA00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;928.96;928.96;1.86;1.86;247.86;3419.99;247.86;247.86;1424.68;1;500;UNIDAD;61;0;31/12/2021;DOL;61;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 380.95 - BASE: 0.00 - COEFIECIENTE: 0.00
VISION 101 S.A.;30708648414;1.86;1.86;500;928.96;928.96;DOLAR ESTADOUNIDENSE;CHINA;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262170X;13;0;6217.10.00.300W;DE FIBRAS SINTÉTICAS O ARTIFICIALES;;CC129421;TODO MODA (CA02) TEÑIDO. - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;928.96;928.96;1.86;1.86;247.86;3419.99;247.86;247.86;1424.68;1;500;UNIDAD;61;0;31/12/2021;DOL;61;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 380.95 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;186.38;186.38;72;13419.71;13419.71;DOLAR ESTADOUNIDENSE;CHINA;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;42;0;6506.10.00.390F;DE LAS DEMÁS MATERIAS;;28029;FOX (AS) NUMERO DE C.H.A.S.: V3 MF00268579;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;13419.71;13419.71;186.38;186.38;3079.43;52255.76;3079.43;3079.43;19578.57;1;72;UNIDAD;246.62;0;31/12/2021;DOL;246.62;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 2947.44 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;192.02;192.02;72;13825.27;13825.27;DOLAR ESTADOUNIDENSE;CHINA;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;41;0;6506.10.00.390F;DE LAS DEMÁS MATERIAS;;28015;FOX (AS) NUMERO DE C.H.A.S.: V3 MF00268579;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;13825.27;13825.27;192.02;192.02;3172.5;53834.99;3172.5;3172.5;20170.27;1;72;UNIDAD;254.07;0;31/12/2021;DOL;254.07;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 3036.52 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;8.08;8.08;840;6786.08;6786.08;DOLAR ESTADOUNIDENSE;VIETNAM;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;40;0;6216.00.00.922G;LOS DEMÁS GUANTES;;25796;FOX (CA02) TEÑIDO. - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000052;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;6786.08;6786.08;8.08;8.08;1557.21;26424.7;1557.21;1557.21;9900.5;1;840;PARES;0;0;31/12/2021;DOL;124.71;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 2608.31 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;6.08;6.08;144;875.09;875.09;DOLAR ESTADOUNIDENSE;VIETNAM;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;38;0;6505.00.11.100A;ORNAMENTADOS;;58409;FOX (NA00) - (NB01) BORDADOS.;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;875.09;875.09;6.08;6.08;200.81;3407.56;200.81;200.81;1276.71;1;144;UNIDAD;16.08;0;31/12/2021;DOL;16.08;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 192.20 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;6.28;6.28;720;4520.31;4520.31;DOLAR ESTADOUNIDENSE;VIETNAM;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;37;0;6505.00.11.100A;ORNAMENTADOS;;58379;FOX (NA00) - (NB01) BORDADOS.;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;4520.31;4520.31;6.28;6.28;1037.28;17601.89;1037.28;1037.28;6594.87;1;720;UNIDAD;83.07;0;31/12/2021;DOL;83.07;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 992.82 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;6.13;6.13;432;2647.01;2647.01;DOLAR ESTADOUNIDENSE;VIETNAM;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;36;0;6505.00.11.100A;ORNAMENTADOS;;58225;FOX (NA00) - (NB01) BORDADOS.;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;2647.01;2647.01;6.13;6.13;607.41;10307.34;607.41;607.41;3861.83;1;432;UNIDAD;48.64;0;31/12/2021;DOL;48.64;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 581.38 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;9.91;9.91;72;713.47;713.47;DOLAR ESTADOUNIDENSE;VIETNAM;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;35;0;6505.00.31.100V;ORNAMENTADOS;;28858;FOX (NA00) - (NB00);IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;713.47;713.47;9.91;9.91;163.72;2778.22;163.72;163.72;1040.91;1;72;UNIDAD;13.11;0;31/12/2021;DOL;13.11;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 156.70 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;6.58;6.58;144;947.51;947.51;DOLAR ESTADOUNIDENSE;VIETNAM;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;34;0;6505.00.11.100A;ORNAMENTADOS;;28730;FOX (NA00) - (NB01) BORDADOS.;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;947.51;947.51;6.58;6.58;217.43;3689.56;217.43;217.43;1382.37;1;144;UNIDAD;17.41;0;31/12/2021;DOL;17.41;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 208.11 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;5.16;5.16;144;743.28;743.28;DOLAR ESTADOUNIDENSE;VIETNAM;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;33;0;6505.00.11.100A;ORNAMENTADOS;;28701;FOX (NA00) - (NB01) BORDADOS.;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;743.28;743.28;5.16;5.16;170.56;2894.3;170.56;170.56;1084.4;1;144;UNIDAD;13.66;0;31/12/2021;DOL;13.66;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 163.25 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;11.08;11.08;84;930.4;930.4;DOLAR ESTADOUNIDENSE;CHINA;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;32;0;6104.63.00.110M;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;28694;FOX (CA01) PRODUCTO TERMINADO. - (NA01) DE NAILON O DEMAS POLIAMIDAS. - (PA02) MEZCLADOS CON FIBRAS SINTETICAS. - (PC02) CON HILADOS DE DISTINTOS COLORES. - (PD00) - (PE00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000080;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;930.4;930.4;11.08;11.08;213.5;3622.94;213.5;213.5;1357.4;1;84;UNIDAD;17.1;0;31/12/2021;DOL;17.1;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 357.61 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;11.08;11.08;112;1240.52;1240.52;DOLAR ESTADOUNIDENSE;CHINA;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;31;0;6104.63.00.110M;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;28694;FOX (CA01) PRODUCTO TERMINADO. - (NA01) DE NAILON O DEMAS POLIAMIDAS. - (PA02) MEZCLADOS CON FIBRAS SINTETICAS. - (PC01) TEÑIDOS. - (PD00) - (PE00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000080;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;1240.52;1240.52;11.08;11.08;284.66;4830.53;284.66;284.66;1809.84;1;112;UNIDAD;22.8;0;31/12/2021;DOL;22.8;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 476.81 - BASE: 0.00 - COEFIECIENTE: 0.00
